name,frame,channel,channel_name,min,max,mean,std,nonzero_frac_gt_0p01,dark_frac_lt_0p02,white_frac_ge_0p35,binary_white_frac_ge_0p50
allowed_mask,1,7,visible_gray,0.0,1.0,0.9395254254341125,0.23434989154338837,0.9417578125,0.0582421875,0.9417578125,0.9417578125
allowed_mask,2,0,cloud_mask_or_fraction,0.0,1.0,0.9287011623382568,0.25679051876068115,0.9290234375,0.0709765625,0.9290234375,0.9290234375
allowed_mask,2,1,cloud_probability,0.0,1.0,0.9287011623382568,0.25679051876068115,0.9290234375,0.0709765625,0.9290234375,0.9290234375
allowed_mask,2,2,white_cloud,0.0,1.0,0.9287011623382568,0.25679051876068115,0.9290234375,0.0709765625,0.9290234375,0.9290234375
allowed_mask,2,3,cirrus,0.0,1.0,0.9287011623382568,0.25679051876068115,0.9290234375,0.0709765625,0.9290234375,0.9290234375
allowed_mask,2,4,high_cloud,0.0,1.0,0.9287011623382568,0.25679051876068115,0.9290234375,0.0709765625,0.9290234375,0.9290234375
allowed_mask,2,5,medium_cloud,0.0,1.0,0.9287011623382568,0.25679051876068115,0.9290234375,0.0709765625,0.9290234375,0.9290234375
allowed_mask,2,6,aot_on_cloud,0.0,1.0,0.9287011623382568,0.25679051876068115,0.9290234375,0.0709765625,0.9290234375,0.9290234375
allowed_mask,2,7,visible_gray,0.0,1.0,0.9287011623382568,0.25679051876068115,0.9290234375,0.0709765625,0.9290234375,0.9290234375
allowed_mask,3,0,cloud_mask_or_fraction,0.0,1.0,0.930593729019165,0.25304388999938965,0.93125,0.06875,0.93125,0.93125
allowed_mask,3,1,cloud_probability,0.0,1.0,0.930593729019165,0.25304388999938965,0.93125,0.06875,0.93125,0.93125
allowed_mask,3,2,white_cloud,0.0,1.0,0.930593729019165,0.25304388999938965,0.93125,0.06875,0.93125,0.93125
allowed_mask,3,3,cirrus,0.0,1.0,0.930593729019165,0.25304388999938965,0.93125,0.06875,0.93125,0.93125
allowed_mask,3,4,high_cloud,0.0,1.0,0.930593729019165,0.25304388999938965,0.93125,0.06875,0.93125,0.93125
allowed_mask,3,5,medium_cloud,0.0,1.0,0.930593729019165,0.25304388999938965,0.93125,0.06875,0.93125,0.93125
allowed_mask,3,6,aot_on_cloud,0.0,1.0,0.930593729019165,0.25304388999938965,0.93125,0.06875,0.93125,0.93125
allowed_mask,3,7,visible_gray,0.0,1.0,0.930593729019165,0.25304388999938965,0.93125,0.06875,0.93125,0.93125
gate,0,0,cloud_mask_or_fraction,0.13472414016723633,0.9858760237693787,0.9164204597473145,0.1454397588968277,1.0,0.0,0.9737109375,0.95765625
gate,0,1,cloud_probability,0.13472414016723633,0.9858760237693787,0.9164204597473145,0.1454397588968277,1.0,0.0,0.9737109375,0.95765625
gate,0,2,white_cloud,0.13472414016723633,0.9858760237693787,0.9164204597473145,0.1454397588968277,1.0,0.0,0.9737109375,0.95765625
gate,0,3,cirrus,0.13472414016723633,0.9858760237693787,0.9164204597473145,0.1454397588968277,1.0,0.0,0.9737109375,0.95765625
gate,0,4,high_cloud,0.13472414016723633,0.9858760237693787,0.9164204597473145,0.1454397588968277,1.0,0.0,0.9737109375,0.95765625
gate,0,5,medium_cloud,0.13472414016723633,0.9858760237693787,0.9164204597473145,0.1454397588968277,1.0,0.0,0.9737109375,0.95765625
gate,0,6,aot_on_cloud,0.13472414016723633,0.9858760237693787,0.9164204597473145,0.1454397588968277,1.0,0.0,0.9737109375,0.95765625
gate,0,7,visible_gray,0.13472414016723633,0.9858760237693787,0.9164204597473145,0.1454397588968277,1.0,0.0,0.9737109375,0.95765625
gate,1,0,cloud_mask_or_fraction,0.14360961318016052,0.996346652507782,0.950194776058197,0.1292620301246643,1.0,0.0,0.98328125,0.9665625
gate,1,1,cloud_probability,0.14360961318016052,0.996346652507782,0.950194776058197,0.1292620301246643,1.0,0.0,0.98328125,0.9665625
gate,1,2,white_cloud,0.14360961318016052,0.996346652507782,0.950194776058197,0.1292620301246643,1.0,0.0,0.98328125,0.9665625
gate,1,3,cirrus,0.14360961318016052,0.996346652507782,0.950194776058197,0.1292620301246643,1.0,0.0,0.98328125,0.9665625
gate,1,4,high_cloud,0.14360961318016052,0.996346652507782,0.950194776058197,0.1292620301246643,1.0,0.0,0.98328125,0.9665625
gate,1,5,medium_cloud,0.14360961318016052,0.996346652507782,0.950194776058197,0.1292620301246643,1.0,0.0,0.98328125,0.9665625
gate,1,6,aot_on_cloud,0.14360961318016052,0.996346652507782,0.950194776058197,0.1292620301246643,1.0,0.0,0.98328125,0.9665625
gate,1,7,visible_gray,0.14360961318016052,0.996346652507782,0.950194776058197,0.1292620301246643,1.0,0.0,0.98328125,0.9665625
gate,2,0,cloud_mask_or_fraction,0.2062571793794632,0.9954837560653687,0.9614048600196838,0.09856455773115158,1.0,0.0,0.998046875,0.9815234375
gate,2,1,cloud_probability,0.2062571793794632,0.9954837560653687,0.9614048600196838,0.09856455773115158,1.0,0.0,0.998046875,0.9815234375
gate,2,2,white_cloud,0.2062571793794632,0.9954837560653687,0.9614048600196838,0.09856455773115158,1.0,0.0,0.998046875,0.9815234375
gate,2,3,cirrus,0.2062571793794632,0.9954837560653687,0.9614048600196838,0.09856455773115158,1.0,0.0,0.998046875,0.9815234375
gate,2,4,high_cloud,0.2062571793794632,0.9954837560653687,0.9614048600196838,0.09856455773115158,1.0,0.0,0.998046875,0.9815234375
gate,2,5,medium_cloud,0.2062571793794632,0.9954837560653687,0.9614048600196838,0.09856455773115158,1.0,0.0,0.998046875,0.9815234375
gate,2,6,aot_on_cloud,0.2062571793794632,0.9954837560653687,0.9614048600196838,0.09856455773115158,1.0,0.0,0.998046875,0.9815234375
